"";"Vertex";"Label";"Membership";"Modularity";"x";"y";"z";"Hemisphere";"EigenVal";"FiedlerVec";"FiedlerBinary"
"33";21357;"L_V1_ROI";1;6,06586355242075e-05;-14,0586;-98,1454;1,79893;"L";1,01124938929434;-0,0178058651669924;0
"34";21358;"L_V1_ROI";1;7,7593318410932e-05;-13,8672;-97,7381;0,839645;"L";1,0112101864066;-0,0155089231895286;0
"35";21359;"L_V1_ROI";1;9,51490120122205e-05;-13,6906;-97,2985;-0,0941245;"L";1,0112055967186;-0,0147632607698708;0
"36";21360;"L_V1_ROI";1;0,000112757717250674;-13,5266;-96,8261;-0,99847;"L";1,01118849832126;-0,012860003694059;0
"37";21361;"L_V1_ROI";1;0,00013065060247698;-13,3732;-96,3207;-1,86983;"L";1,01117576414417;-0,0145511571963189;0
"38";21362;"L_V1_ROI";1;0,000149293367599585;-13,2288;-95,7817;-2,70503;"L";1,01112695034152;-0,0142071877898839;0
"39";21363;"L_V1_ROI";1;0,000167873886057404;-13,0926;-95,209;-3,50139;"L";1,01111970839305;-0,0157906332196426;0
"40";21364;"L_V1_ROI";1;0,000186796308861089;-12,9644;-94,6028;-4,2568;"L";1,01111395251686;-0,012374094988132;0
"41";21365;"L_V1_ROI";1;0,000205919597129066;-12,8449;-93,9632;-4,96977;"L";1,01109407528847;-0,0115569768312931;0
"42";21366;"L_V1_ROI";1;0,000225366270801635;-12,7354;-93,2911;-5,63954;"L";1,01107275156602;-0,01284774845966;0
"43";21367;"L_V1_ROI";1;0,000244979503112622;-12,6382;-92,5873;-6,26608;"L";1,01105661436233;-0,0162584101796695;0
"44";21368;"L_V1_ROI";1;0,000264933277041177;-12,5562;-91,8531;-6,85017;"L";1,01104169391138;-0,0171007213198368;0
"45";21369;"L_V1_ROI";1;0,000285350364146689;-12,4926;-91,09;-7,39332;"L";1,01102379670974;-0,0181240928131015;0
"46";21370;"L_V1_ROI";1;0,000305603791112134;-12,4513;-90,2998;-7,89786;"L";1,01099773003907;-0,0156137556356953;0
"47";21371;"L_V1_ROI";1;0,000326189122407994;-12,4359;-89,4844;-8,36683;"L";1,01098664214936;-0,00730804969526259;0
"48";21372;"L_V1_ROI";1;0,000346627481691727;-12,4502;-88,6454;-8,8039;"L";1,01097281935502;-0,0089704183038509;0
"49";21373;"L_V1_ROI";1;0,000367358055644919;-12,4974;-87,7846;-9,21336;"L";1,01095209907572;-0,00579019305660419;0
"50";21889;"L_V1_ROI";1;0,000388534612000065;-26,369;-101,192;-4,25924;"L";1,01093975551944;0,0487103328379386;1
"51";21890;"L_V1_ROI";1;0,000409521422008663;-25,3615;-101,477;-3,34459;"L";1,01093572586302;0,0486744510825832;1
"52";21933;"L_V1_ROI";1;0,000430728409950704;-27,1518;-100,521;-6,19698;"L";1,01090039900392;0,0483455913206616;1
"53";21934;"L_V1_ROI";1;0,000452289510475331;-26,1185;-100,894;-5,34365;"L";1,01088903760835;0,0491852449467991;1
"54";21935;"L_V1_ROI";1;0,000473938234471716;-25,1028;-101,196;-4,43161;"L";1,01086659922771;0,0492631130099733;1
"55";21936;"L_V1_ROI";1;0,000495884910452594;-24,1075;-101,427;-3,46201;"L";1,0108485208351;0,045122524349801;1
"56";21937;"L_V1_ROI";1;0,000518120869140805;-23,1358;-101,587;-2,43654;"L";1,01084339799563;0,044582033839439;1
"57";21938;"L_V1_ROI";1;0,0005402459685607;-22,1906;-101,677;-1,3574;"L";1,01081255951906;0,0428798480061449;1
"58";21939;"L_V1_ROI";1;0,000562341570850949;-21,2752;-101,697;-0,227133;"L";1,01080080715544;0,0395658069672905;1
"59";21940;"L_V1_ROI";1;0,000584393070871905;-20,393;-101,649;0,951396;"L";1,01079020572199;0,0295401633868903;1
"60";21976;"L_V1_ROI";1;0,000606761003242721;-27,9725;-99,6938;-8,03133;"L";1,01078048939477;0,045095417478964;1
"61";21977;"L_V1_ROI";1;0,000629189241710506;-26,9158;-100,156;-7,24507;"L";1,01076226659875;0,046291937647062;1
"62";21978;"L_V1_ROI";1;0,000652040288793302;-25,8746;-100,547;-6,39832;"L";1,01075182336471;0,0469920548678866;1
"63";21979;"L_V1_ROI";1;0,000675086969034921;-24,8518;-100,866;-5,49146;"L";1,01074928329126;0,0443406858789672;1
"64";21980;"L_V1_ROI";1;0,00069863806234083;-23,8499;-101,114;-4,52555;"L";1,0107360672033;0,0443122166850058;1
"65";21981;"L_V1_ROI";1;0,000722024526495334;-22,8718;-101,291;-3,50219;"L";1,01072088329132;0,0426331146315512;1
"66";21982;"L_V1_ROI";1;0,000745542090559531;-21,9203;-101,396;-2,42349;"L";1,01071508978404;0,0429171459490929;1
"67";21983;"L_V1_ROI";1;0,000769317103751889;-20,9981;-101,432;-1,29199;"L";1,01070427391536;0,0378513094567403;1
"68";21984;"L_V1_ROI";1;0,000793448049342121;-20,1086;-101,399;-0,110572;"L";1,01067406240578;0,029611173881431;1
"69";21985;"L_V1_ROI";1;0,000817536991668043;-19,2549;-101,3;1,11769;"L";1,0106658417102;0,0189729178396316;1
"70";21986;"L_V1_ROI";1;0,000841865455837238;-18,4405;-101,137;2,38963;"L";1,01063984164553;0,00726291910840819;1
"71";22018;"L_V1_ROI";1;0,00086617863812271;-28,8292;-98,7049;-9,74942;"L";1,01062399096048;0,0320690719341815;1
"72";22019;"L_V1_ROI";1;0,000890772412879301;-27,7504;-99,2581;-9,03405;"L";1,01061374933618;0,0400863234512714;1
"73";22020;"L_V1_ROI";1;0,000915446786782528;-26,6853;-99,7397;-8,25761;"L";1,01058695481429;0,0453255605640493;1
"74";22021;"L_V1_ROI";1;0,000939520357296758;-25,6368;-100,15;-7,41968;"L";1,01058446133079;0,0372612139783438;1
"75";22022;"L_V1_ROI";1;0,000963783087374402;-24,6077;-100,487;-6,52052;"L";1,01056880638527;0,0418296509433413;1
"76";22023;"L_V1_ROI";1;0,000987917319545681;-23,6003;-100,753;-5,56101;"L";1,01055086783903;0,0467913350999233;1
"77";22024;"L_V1_ROI";1;0,00101214545846345;-22,6172;-100,948;-4,54266;"L";1,01053809873156;0,0493650901524116;1
"78";22025;"L_V1_ROI";1;0,00103685444910639;-21,6609;-101,07;-3,46749;"L";1,01052521848458;0,0440135656455246;1
"79";22026;"L_V1_ROI";1;0,00106156566051988;-20,734;-101,123;-2,33799;"L";1,01051965263739;0,0381840473123191;1
"80";22027;"L_V1_ROI";1;0,00108603410305352;-19,8392;-101,106;-1,15701;"L";1,01050338144431;0,0320147905805757;1
"81";22028;"L_V1_ROI";1;0,00111033705899595;-18,9794;-101,022;0,07233;"L";1,01049328687209;0,0204125965980304;1
"82";22029;"L_V1_ROI";1;0,00113496114337986;-18,1579;-100,873;1,34675;"L";1,01048429797602;-0,00490851130461488;0
"83";22030;"L_V1_ROI";1;0,00115918284167914;-17,3779;-100,664;2,66294;"L";1,01047246064691;-0,00558841989555141;0
"84";22031;"L_V1_ROI";1;0,00118353828612389;-16,6432;-100,396;4,01756;"L";1,01045249213165;-0,00804201421029451;0
"85";22060;"L_V1_ROI";1;0,00120811122495143;-28,6226;-98,1975;-10,6993;"L";1,01043212883486;0,0292443110083191;1
"86";22061;"L_V1_ROI";1;0,00123293059996796;-27,5339;-98,7716;-9,99604;"L";1,0104278085046;0,0335621317434667;1
"87";22062;"L_V1_ROI";1;0,00125808601231961;-26,4604;-99,2733;-9,23121;"L";1,01041294566874;0,0425637856891255;1
"88";22063;"L_V1_ROI";1;0,00128317469503539;-25,4048;-99,7026;-8,40421;"L";1,01039370275985;0,0345083206299327;1
"89";22064;"L_V1_ROI";1;0,00130833123176975;-24,3698;-100,06;-7,5151;"L";1,0103875930256;0,0349548846734726;1
"90";22065;"L_V1_ROI";1;0,00133364771506557;-23,3577;-100,345;-6,56461;"L";1,01036062505398;0,0456371866160478;1
"91";22066;"L_V1_ROI";1;0,001359284474444;-22,3708;-100,557;-5,55408;"L";1,01035811289509;0,0489283837194846;1
"92";22067;"L_V1_ROI";1;0,00138543216769714;-21,4113;-100,699;-4,48545;"L";1,01034692860656;0,0454056376902799;1
"93";22068;"L_V1_ROI";1;0,00141119145260391;-20,4813;-100,769;-3,36112;"L";1,0103389712914;0,0391886780279917;1
"94";22069;"L_V1_ROI";1;0,00143699958612543;-19,5832;-100,77;-2,18389;"L";1,01033138110384;0,0343966981208435;1
"95";22070;"L_V1_ROI";1;0,00146242740954671;-18,7196;-100,703;-0,956873;"L";1,01031539788721;0,019375864753923;1
"96";22071;"L_V1_ROI";1;0,00148793891589761;-17,8931;-100,571;0,316624;"L";1,01031290284952;0,00161919339073611;1
"97";22072;"L_V1_ROI";1;0,00151350992973561;-17,1068;-100,376;1,63317;"L";1,01030029927306;-0,00678775011096591;0
"98";22073;"L_V1_ROI";1;0,0015392953877802;-16,364;-100,123;2,98929;"L";1,01029724105344;-0,00946216810443026;0
"99";22074;"L_V1_ROI";1;0,00156518830733969;-15,6682;-99,8156;4,38154;"L";1,01027827085882;-0,00689455596064408;0
"100";22102;"L_V1_ROI";1;0,00159127033205139;-27,324;-98,2347;-10,9143;"L";1,01025326463559;0,0399904350029257;1
"101";22103;"L_V1_ROI";1;0,00161712751306682;-26,2416;-98,757;-10,1627;"L";1,01024697146738;0,0406709612690506;1
"102";22104;"L_V1_ROI";1;0,00164289266970368;-25,1787;-99,2065;-9,34848;"L";1,01023412202946;0,0381713473323958;1
"103";22105;"L_V1_ROI";1;0,00166884229162156;-24,138;-99,5834;-8,4716;"L";1,01022719635538;0,0347770902767274;1
"104";22106;"L_V1_ROI";1;0,00169502337515127;-23,1216;-99,8878;-7,53256;"L";1,01021713977836;0,0453156543118375;1
"105";22107;"L_V1_ROI";1;0,00172109200897611;-22,1316;-100,12;-6,53255;"L";1,01018849431768;0,0451801157477096;1
"106";22108;"L_V1_ROI";1;0,00174720949963262;-21,1699;-100,281;-5,47337;"L";1,01016925084836;0,0479525638133778;1
"107";22109;"L_V1_ROI";1;0,00177318830831057;-20,2384;-100,371;-4,35729;"L";1,01016615271815;0,0414960396377323;1
"108";22110;"L_V1_ROI";1;0,00179868569784134;-19,3389;-100,391;-3,18704;"L";1,01015828254528;0,0329030563451544;1
"109";22111;"L_V1_ROI";1;0,00182418262770551;-18,4735;-100,342;-1,96567;"L";1,01015095700324;0,0210750246016031;1
"110";22112;"L_V1_ROI";1;0,00184879678839828;-17,6445;-100,228;-0,696507;"L";1,01013065015352;0,00730043806645136;1
"111";22113;"L_V1_ROI";1;0,00187338461888586;-16,8543;-100,051;0,617001;"L";1,01011112705806;-0,00745880507959453;0
"112";22114;"L_V1_ROI";1;0,00189793271170749;-16,106;-99,8136;1,97128;"L";1,01009930556643;-0,0085065595202883;0
"113";22115;"L_V1_ROI";1;0,00192253690231172;-15,4026;-99,521;3,36274;"L";1,01009567077168;-0,00843496785286248;0
"114";22142;"L_V1_ROI";1;0,00194672389244213;-27,122;-97,6486;-11,7864;"L";1,01008710119692;0,0366909939284178;1
"115";22143;"L_V1_ROI";1;0,00197104677715793;-26,0301;-98,1919;-11,0491;"L";1,01006901198993;0,0374610032575148;1
"116";22144;"L_V1_ROI";1;0,00199504060044426;-24,9594;-98,662;-10,2493;"L";1,0100598469349;0,0374469370895871;1
"117";22145;"L_V1_ROI";1;0,00201871707969334;-23,9125;-99,0592;-9,38663;"L";1,01004185432961;0,0356431484179784;1
"118";22146;"L_V1_ROI";1;0,00204186669060941;-22,8918;-99,384;-8,46128;"L";1,01003996309545;0,0434412271417415;1
"119";22147;"L_V1_ROI";1;0,0020653075019563;-21,8991;-99,6366;-7,47431;"L";1,01003670734565;0,0464666622931522;1
"120";22148;"L_V1_ROI";1;0,00208864609033213;-20,936;-99,8178;-6,42731;"L";1,01002267438406;0,0450286008630075;1
"121";22149;"L_V1_ROI";1;0,00211176161931421;-20,004;-99,928;-5,32242;"L";1,01000606300303;0,0413745629031856;1
"122";22150;"L_V1_ROI";1;0,00213414727621995;-19,1046;-99,9685;-4,16226;"L";1,00999288384673;0,0343079527399875;1
"123";22151;"L_V1_ROI";1;0,0021561775715703;-18,2393;-99,9405;-2,9498;"L";1,00999120425618;0,0233813111813244;1
"124";22152;"L_V1_ROI";1;0,0021780309130014;-17,4098;-99,8461;-1,68828;"L";1,00998193665618;0,00873931516680475;1
"125";22153;"L_V1_ROI";1;0,00219984729586664;-16,6183;-99,6878;-0,381173;"L";1,00995932517781;0,000829817637236347;1
"126";22154;"L_V1_ROI";1;0,00222175414023437;-15,867;-99,4688;0,967922;"L";1,0099413171133;-0,00766296816207979;0
"127";22155;"L_V1_ROI";1;0,00224392383180406;-15,1586;-99,193;2,35534;"L";1,00992311334322;-0,0116594859823283;0
"128";22182;"L_V1_ROI";1;0,00226597687793923;-25,8274;-97,5794;-11,8882;"L";1,0099147040169;0,0310709865690472;1
"129";22183;"L_V1_ROI";1;0,00228809478511483;-24,7481;-98,0705;-11,1041;"L";1,00990654991116;0,0351809423588378;1
"130";22184;"L_V1_ROI";1;0,00230976672834663;-23,6944;-98,4885;-10,2572;"L";1,00989619493871;0,0343437373374983;1
"131";22185;"L_V1_ROI";1;0,00233156774885754;-22,6689;-98,834;-9,34751;"L";1,00989340494081;0,0401097949353331;1
"132";22186;"L_V1_ROI";1;0,00235276968970958;-21,6732;-99,1075;-8,37582;"L";1,00987126994461;0,0415246905579163;1
"133";22187;"L_V1_ROI";1;0,00237403490829945;-20,7089;-99,3098;-7,34354;"L";1,00986692668312;0,0369210340814404;1
"134";22188;"L_V1_ROI";1;0,00239527667721964;-19,7771;-99,4415;-6,2526;"L";1,00985501882988;0,0314598238442885;1
"135";22189;"L_V1_ROI";1;0,00241646509162585;-18,8788;-99,5036;-5,10548;"L";1,00983752170653;0,0332759004052536;1
"136";22190;"L_V1_ROI";1;0,00243750998361988;-18,0151;-99,4973;-3,90502;"L";1,00982699808694;0,0301037094051556;1
"137";22191;"L_V1_ROI";1;0,0024584849048925;-17,1872;-99,4244;-2,65438;"L";1,00981808060617;0,0208788928429523;1
"138";22192;"L_V1_ROI";1;0,00247969834092294;-16,3964;-99,2871;-1,35696;"L";1,0098066681054;0,0087001669181514;1
"139";22193;"L_V1_ROI";1;0,00250081511746029;-15,6447;-99,0883;-0,0163426;"L";1,00979835219508;-0,00619179724316021;0
"140";22194;"L_V1_ROI";1;0,00252216421761496;-14,9342;-98,8315;1,36378;"L";1,00978191096135;-0,011363613346039;0
"141";22221;"L_V1_ROI";1;0,00254339700109104;-24,5467;-97,4335;-11,9105;"L";1,00978029008404;0,0205557946494994;1
"142";22222;"L_V1_ROI";1;0,00256478737512376;-23,4853;-97,8725;-11,0807;"L";1,00976903590051;0,0310688196060929;1
"143";22223;"L_V1_ROI";1;0,00258645211089399;-22,454;-98,2391;-10,1884;"L";1,00975342340043;0,0337664872879857;1
"144";22224;"L_V1_ROI";1;0,00260626488521726;-21,4547;-98,534;-9,23399;"L";1,00974213535726;0,0333737428947347;1
"145";22225;"L_V1_ROI";1;0,00262621336431827;-20,4888;-98,7579;-8,21867;"L";1,00974009543293;0,0286868276076268;1
"146";22226;"L_V1_ROI";1;0,00264624744321036;-19,5572;-98,9118;-7,14421;"L";1,00972618397886;0,0259176864486705;1
"147";22227;"L_V1_ROI";1;0,0026661378053673;-18,6606;-98,9964;-6,01287;"L";1,00971934888936;0,0261323672029422;1
"148";22228;"L_V1_ROI";1;0,00268516001278;-17,7995;-99,013;-4,82734;"L";1,00971024737875;0,0240444241613888;1
"149";22229;"L_V1_ROI";1;0,00270403255986628;-16,9746;-98,963;-3,59064;"L";1,00969383921984;0,0102710096592426;1
"150";22230;"L_V1_ROI";1;0,0027227893539586;-16,1867;-98,8485;-2,30608;"L";1,00969046823198;-0,0114910274737748;0
"151";22231;"L_V1_ROI";1;0,00274158776639373;-15,4369;-98,6718;-0,977159;"L";1,00967736359987;-0,0155465148380806;0
"152";22232;"L_V1_ROI";1;0,00276022391609372;-14,7268;-98,4362;0,392444;"L";1,00967296610991;-0,0139107462694983;0
"153";22259;"L_V1_ROI";1;0,00277890541717322;-23,2872;-97,2131;-11,8554;"L";1,00966454850863;0,0162895396035703;1
"154";22260;"L_V1_ROI";1;0,00279755645878956;-22,2488;-97,6009;-10,9817;"L";1,00964305486802;0,029586889864218;1
"155";22261;"L_V1_ROI";1;0,00281582894056015;-21,2448;-97,9174;-10,0462;"L";1,00963819958614;0,0327900711968883;1
"156";22262;"L_V1_ROI";1;0,00283415337122102;-20,2765;-98,1634;-9,04982;"L";1,00962690089779;0,0327656019028843;1
"157";22263;"L_V1_ROI";1;0,0028520579388539;-19,3446;-98,3398;-7,99406;"L";1,0096231680523;0,0253725400713839;1
"158";22264;"L_V1_ROI";1;0,00286962736037465;-18,4496;-98,4477;-6,88097;"L";1,00961246023081;0,0226089917000471;1
"159";22265;"L_V1_ROI";1;0,00288693624351135;-17,5917;-98,4881;-5,71304;"L";1,00960962686154;0,0192490505432734;1
"160";22266;"L_V1_ROI";1;0,00290429044043234;-16,7708;-98,4623;-4,49315;"L";1,00957763249081;0,00156591794399956;1
"161";22267;"L_V1_ROI";1;0,00292170124334319;-15,9871;-98,3719;-3,22445;"L";1,0095708026598;-0,0080354777306818;0
"162";22268;"L_V1_ROI";1;0,00293861306404356;-15,2413;-98,2192;-1,91033;"L";1,00955925143414;-0,00834859644191185;0
"163";22269;"L_V1_ROI";1;0,00295543375375732;-14,5341;-98,0068;-0,554378;"L";1,00954157786998;-0,0123940474497362;0
"164";22296;"L_V1_ROI";1;0,00297223554342373;-22,0558;-96,9213;-11,7257;"L";1,00953105707617;0,0145270098604356;1
"165";22297;"L_V1_ROI";1;0,0029890201301666;-21,0455;-97,2594;-10,8104;"L";1,00952536029884;0,0296628372586636;1
"166";22298;"L_V1_ROI";1;0,00300564790678895;-20,0734;-97,5276;-9,83461;"L";1,00951015868746;0,030570959136345;1
"167";22299;"L_V1_ROI";1;0,00302204543007266;-19,1402;-97,7269;-8,79945;"L";1,0094990617161;0,0291162777481515;1
"168";22300;"L_V1_ROI";1;0,00303832162053072;-18,2462;-97,8585;-7,70677;"L";1,00948742992301;0,0236051487786021;1
"169";22301;"L_V1_ROI";1;0,00305466668423566;-17,3911;-97,9233;-6,55885;"L";1,00947976537536;0,0189656308768864;1
"170";22302;"L_V1_ROI";1;0,00307080579146256;-16,5746;-97,9225;-5,35838;"L";1,00946916811069;0,00496813855492034;1
"171";22303;"L_V1_ROI";1;0,0030870173025488;-15,7963;-97,8576;-4,10832;"L";1,00945543008222;-0,0045574548651833;0
"172";22304;"L_V1_ROI";1;0,00310292216043738;-15,0559;-97,7303;-2,81192;"L";1,00944376873821;-0,00494141060391606;0
"173";22305;"L_V1_ROI";1;0,0031189507859027;-14,3538;-97,543;-1,47263;"L";1,00943680034281;-0,00824772389000501;0
"174";22332;"L_V1_ROI";1;0,00313503658375761;-20,8595;-96,5621;-11,5254;"L";1,00943214834373;0,0130093304964084;1
"175";22333;"L_V1_ROI";1;0,00315116812312737;-19,8817;-96,8524;-10,5713;"L";1,0094219164507;0,0257714843493;1
"176";22334;"L_V1_ROI";1;0,00316724128430993;-18,9455;-97,0746;-9,55831;"L";1,00940277874675;0,0313247750344114;1
"177";22335;"L_V1_ROI";1;0,00318181342340622;-18,0512;-97,23;-8,48784;"L";1,00939287619662;0,0192446643285158;1
"178";22336;"L_V1_ROI";1;0,0031964943758015;-17,1983;-97,3195;-7,362;"L";1,00938327438909;0,0208773193860889;1
"179";22337;"L_V1_ROI";1;0,00321120826819764;-16,3859;-97,3444;-6,18324;"L";1,00936904512232;0,0152571305842336;1
"180";22338;"L_V1_ROI";1;0,00322577366843408;-15,6132;-97,3058;-4,95434;"L";1,00936284842895;-0,00548224200327765;0
"181";22339;"L_V1_ROI";1;0,00324037985028667;-14,8794;-97,2052;-3,67834;"L";1,00934947980537;-0,00444126815611766;0
"182";22340;"L_V1_ROI";1;0,00325470865473141;-14,1838;-97,0445;-2,35854;"L";1,00934121983743;-0,00762594635263384;0
"183";22366;"L_V1_ROI";2;0,00326905839857096;-20,6897;-95,8276;-12,1906;"L";1,00933431854405;0,00227036802861894;1
"184";22367;"L_V1_ROI";1;0,0032834392205448;-19,7042;-96,1398;-11,259;"L";1,00932863819398;0,00842480046563289;1
"185";22368;"L_V1_ROI";1;0,00329773707983907;-18,763;-96,3847;-10,2692;"L";1,00931962811063;0,0292747946883995;1
"186";22369;"L_V1_ROI";1;0,00331202397668755;-17,8665;-96,5637;-9,2224;"L";1,00930882921488;0,0241669136644043;1
"187";22370;"L_V1_ROI";1;0,00332635214425416;-17,0142;-96,678;-8,12033;"L";1,00930442103113;0,0177553494588119;1
"188";22371;"L_V1_ROI";1;0,00334066668909554;-16,2051;-96,7287;-6,96521;"L";1,00929501663827;0,0184078976513997;1
"189";22372;"L_V1_ROI";1;0,00335498244357837;-15,4377;-96,7169;-5,75964;"L";1,00928442782373;-2,04484529077623e-05;0
"190";22373;"L_V1_ROI";1;0,00336930467672172;-14,7107;-96,644;-4,50645;"L";1,00926384848686;-0,00791337309718761;0
"191";22374;"L_V1_ROI";1;0,00338354447197929;-14,0228;-96,5112;-3,20873;"L";1,00925877201285;-0,00913788120327019;0
"192";22401;"L_V1_ROI";2;0,00339778193525458;-18,5955;-95,6591;-10,9315;"L";1,00924999229253;0,0131680054201717;1
"193";22402;"L_V1_ROI";1;0,00341203659612872;-17,6946;-95,8614;-9,90934;"L";1,00924568146287;0,0162027344600894;1
"194";22403;"L_V1_ROI";1;0,0034263153955535;-16,8409;-96,0002;-8,83231;"L";1,00923288056271;0,0155994111373208;1
"195";22404;"L_V1_ROI";1;0,00344067765306603;-16,0334;-96,0767;-7,70241;"L";1,00922545862838;0,0153110619169155;1
"196";22405;"L_V1_ROI";1;0,00345489608167969;-15,2703;-96,0919;-6,52198;"L";1,00921755238985;0,00581287729217358;1
"197";22406;"L_V1_ROI";1;0,0034688810418724;-14,5497;-96,047;-5,29364;"L";1,00921340887209;-0,00496342599979429;0
"198";22407;"L_V1_ROI";1;0,00348285370181548;-13,8697;-95,9431;-4,02028;"L";1,00919853728276;-0,0106615697585184;0
"199";22434;"L_V1_ROI";1;0,00349684425513693;-17,5385;-95,1251;-10,5483;"L";1,0091893266675;0,00603945175440974;1
"200";22435;"L_V1_ROI";1;0,00351070769433967;-16,681;-95,2878;-9,49716;"L";1,00917453781773;0,0151524433328301;1
"201";22436;"L_V1_ROI";1;0,00352452299121515;-15,8728;-95,3897;-8,39361;"L";1,00916078241728;0,00924453831248197;1
"202";22437;"L_V1_ROI";1;0,00353812850435112;-15,1122;-95,4318;-7,23973;"L";1,0091531823587;0,00837495473269136;1
"203";22438;"L_V1_ROI";1;0,00355167681776554;-14,3969;-95,4151;-6,03791;"L";1,00914980017789;-0,000505358474884007;0
"204";22439;"L_V1_ROI";1;0,00356497456437178;-13,7245;-95,3405;-4,79084;"L";1,00914424434438;-0,0120599811634478;0
"205";22465;"L_V1_ROI";1;0,00357812968975773;-17,4019;-94,357;-11,1396;"L";1,00914370502456;0,00283887335783164;1
"206";22466;"L_V1_ROI";1;0,00359145972443262;-16,5376;-94,5429;-10,1148;"L";1,00912365159159;0,00941267918399648;1
"207";22467;"L_V1_ROI";1;0,00360464514533051;-15,726;-94,6695;-9,0383;"L";1,00910963075345;0,0089242294659227;1
